"repo","starred_at","url","description"
"asdf-vm/asdf","2021-02-04T01:41:19Z","https://github.com/asdf-vm/asdf","Extendable version manager with support for Ruby, Node.js, Elixir, Erlang & more"
"evanw/esbuild","2021-01-24T11:58:16Z","https://github.com/evanw/esbuild","An extremely fast bundler for the web"
"smallbets/userbase","2021-01-23T12:22:26Z","https://github.com/smallbets/userbase","Create secure and private web apps using only static JavaScript, HTML, and CSS."
"moparisthebest/static-curl","2021-01-22T11:55:17Z","https://github.com/moparisthebest/static-curl","fully static builds of curl, runs anywhere"
"beemdevelopment/Aegis","2021-01-17T13:43:32Z","https://github.com/beemdevelopment/Aegis","A free, secure and open source app for Android to manage your 2-step verification tokens."
"aquadzn/learn-x-by-doing-y","2021-01-17T06:07:19Z","https://github.com/aquadzn/learn-x-by-doing-y","🛠️ Learn a technology X by doing a project  - Search engine of project-based learning"
"kettanaito/naming-cheatsheet","2021-01-17T05:29:30Z","https://github.com/kettanaito/naming-cheatsheet","Comprehensive language-agnostic guidelines on variables naming. Home of the A/HC/LC pattern."
"manifold-systems/manifold","2021-01-15T11:51:42Z","https://github.com/manifold-systems/manifold","Manifold is a Java compiler plugin, its features include Metaprogramming, Properties, Extension Methods, Operator Overloading, Templates, a Preprocessor, and more."
"ulid/spec","2021-01-15T04:05:26Z","https://github.com/ulid/spec","The canonical spec for ulid"
"sonatype/docker-nexus","2021-01-12T07:06:25Z","https://github.com/sonatype/docker-nexus","Docker image for Sonatype Nexus"
"posquit0/vimrc","2021-01-09T14:55:00Z","https://github.com/posquit0/vimrc",":memo: Vim Configuration for nerds with vim-plug"
"lukasgeiter/mkdocs-awesome-nav","2021-01-09T14:01:18Z","https://github.com/lukasgeiter/mkdocs-awesome-nav","A plugin for customizing the navigation structure of your MkDocs site."
"fugue/credstash","2021-01-09T06:48:42Z","https://github.com/fugue/credstash","A little utility for managing credentials in the cloud"
"oils-for-unix/oils","2021-01-08T00:50:36Z","https://github.com/oils-for-unix/oils","Oils is our upgrade path from bash to a better language and runtime.  It's also for Python and JavaScript users who avoid shell!"
"actions/github-script","2021-01-06T20:45:16Z","https://github.com/actions/github-script","Write workflows scripting the GitHub API in JavaScript"
"jenkins-x/jx","2021-01-05T16:21:40Z","https://github.com/jenkins-x/jx","Jenkins X provides automated CI+CD for Kubernetes with Preview Environments on Pull Requests using Cloud Native pipelines from Tekton"
"osnr/TabFS","2021-01-02T14:06:40Z","https://github.com/osnr/TabFS","🗄 Mount your browser tabs as a filesystem."
"CrunchyData/postgres-operator","2020-12-27T07:16:56Z","https://github.com/CrunchyData/postgres-operator","Production PostgreSQL for Kubernetes, from high availability Postgres clusters to full-scale database-as-a-service."
"systemjs/systemjs","2020-12-25T13:39:15Z","https://github.com/systemjs/systemjs","Dynamic ES module loader"
"volta-cli/volta","2020-12-25T13:37:51Z","https://github.com/volta-cli/volta","Volta: JS Toolchains as Code. ⚡"
"anderspitman/awesome-tunneling","2020-12-16T23:32:06Z","https://github.com/anderspitman/awesome-tunneling","List of ngrok, Cloudflare Tunnel, Tailscale, and ZeroTier alternatives and other tunneling software and services. Focus on self-hosting."
"JanssenProject/home","2020-12-15T00:38:31Z","https://github.com/JanssenProject/home","Head to https://github.com/JanssenProject/jans"
"dogbin/dogbin","2020-12-13T14:19:13Z","https://github.com/dogbin/dogbin","The sexiest pastebin and url shortener ever"
"projectdiscovery/proxify","2020-12-12T11:50:51Z","https://github.com/projectdiscovery/proxify","A versatile and portable proxy for capturing, manipulating, and replaying HTTP/HTTPS traffic on the go."
"panva/node-oidc-provider","2020-12-10T15:13:11Z","https://github.com/panva/node-oidc-provider","OpenID Certified™ OAuth 2.0 Authorization Server implementation for Node.js"
"rebuy-de/aws-nuke","2020-12-09T16:39:19Z","https://github.com/rebuy-de/aws-nuke","Nuke a whole AWS account and delete all its resources."
"mlevit/aws-auto-cleanup","2020-12-09T16:37:33Z","https://github.com/mlevit/aws-auto-cleanup","Programmatically delete AWS resources based on an allowlist and time to live (TTL) settings"
"zalando/zally","2020-12-08T12:37:26Z","https://github.com/zalando/zally","A minimalistic, simple-to-use API linter"
"stoplightio/spectral","2020-12-08T12:23:42Z","https://github.com/stoplightio/spectral","A flexible JSON/YAML linter for creating automated style guides, with baked in support for OpenAPI (v3.1, v3.0, and v2.0), Arazzo v1.0, as well as AsyncAPI v2.x."
"flowable/flowable-engine","2020-12-05T08:51:49Z","https://github.com/flowable/flowable-engine","A compact and highly efficient workflow and Business Process Management (BPM) platform for developers, system admins and business users."
"kapicorp/kapitan","2020-12-04T04:47:08Z","https://github.com/kapicorp/kapitan","Generic templated configuration management for Kubernetes, Terraform and other things"
"progrium/viewdocs","2020-12-04T04:26:46Z","https://github.com/progrium/viewdocs","Read the Docs meets Gist.io for simple Markdown project documentation"
"10up/nginx_configs","2020-12-04T04:23:51Z","https://github.com/10up/nginx_configs","ARCHIVED: Nginx Configuration Template for WordPress Sites"
"just-containers/s6-overlay","2020-12-04T04:09:20Z","https://github.com/just-containers/s6-overlay","s6 overlay for containers (includes execline, s6-linux-utils & a custom init)"
"subchen/frep","2020-12-04T04:09:16Z","https://github.com/subchen/frep","Generate file using template from environment, arguments, json/yaml/toml config files"
"sindresorhus/type-fest","2020-11-25T02:06:26Z","https://github.com/sindresorhus/type-fest","A collection of essential TypeScript types"
"vlsi/mat-calcite-plugin","2020-11-19T00:47:04Z","https://github.com/vlsi/mat-calcite-plugin","Heap query plugin for Eclipse Memory Analyzer"
"upptime/upptime","2020-11-18T23:40:41Z","https://github.com/upptime/upptime","⬆️ GitHub Actions uptime monitor & status page by @AnandChowdhary"
"munin-monitoring/munin","2020-11-16T13:52:38Z","https://github.com/munin-monitoring/munin","Main repository for munin master / node / plugins"
"sherifabdlnaby/elastdocker","2020-11-13T09:55:55Z","https://github.com/sherifabdlnaby/elastdocker","🐳  Elastic Stack (ELK) v9+ on Docker with Compose. Pre-configured out of the box to enable Logging, Metrics, APM, Alerting, ML, and SIEM features. Up with a Single Command."
"donnemartin/system-design-primer","2020-11-13T02:23:23Z","https://github.com/donnemartin/system-design-primer","Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashcards."
"yogeshojha/rengine","2020-11-13T02:23:05Z","https://github.com/yogeshojha/rengine","reNgine is an automated reconnaissance framework for web applications with a focus on highly configurable streamlined recon process via Engines, recon data correlation and organization, continuous monitoring, backed by a database, and simple yet intuitive User Interface. reNgine makes it easy for penetration testers to gather reconnaissance with minimal configuration and with the help of reNgine's correlation, it just makes recon effortless."
"HoLyVieR/prototype-pollution-nsec18","2020-11-12T12:29:57Z","https://github.com/HoLyVieR/prototype-pollution-nsec18","Content released at NorthSec 2018 for my talk on prototype pollution"
"mpv-player/mpv","2020-11-12T03:58:13Z","https://github.com/mpv-player/mpv","🎥 Command line media player"
"Checkmk/checkmk","2020-11-11T03:03:08Z","https://github.com/Checkmk/checkmk","Checkmk - Best-in-class infrastructure & application monitoring"
"spyoungtech/grequests","2020-11-08T08:43:40Z","https://github.com/spyoungtech/grequests","Requests + Gevent = <3"
"danluu/post-mortems","2020-11-08T08:35:10Z","https://github.com/danluu/post-mortems","A collection of postmortems. Sorry for the delay in merging PRs!"
"tox-dev/pipdeptree","2020-11-08T08:26:29Z","https://github.com/tox-dev/pipdeptree","A command line utility to display dependency tree of the installed Python packages"
"supabase/realtime","2020-11-08T06:51:14Z","https://github.com/supabase/realtime","Broadcast, Presence, and Postgres Changes via WebSockets"
"ines/termynal","2020-11-04T06:22:37Z","https://github.com/ines/termynal","⬛️ Lightweight and modern terminal animations using async/await"
"0xInfection/Awesome-WAF","2020-11-02T10:27:14Z","https://github.com/0xInfection/Awesome-WAF","Everything about Web Application Firewalls (WAFs) from Security Standpoint! 🔥"
"ovh/the-bastion","2020-11-01T05:07:07Z","https://github.com/ovh/the-bastion","Authentication, authorization, traceability and auditability for SSH accesses."
"cubefs/cubefs","2020-10-28T07:44:12Z","https://github.com/cubefs/cubefs","cloud-native distributed storage"
"lakhanmankani/wifi_qrcode_generator","2020-10-27T00:10:45Z","https://github.com/lakhanmankani/wifi_qrcode_generator","Generate a QR code for your WiFi network to let others quickly connect without needing to tell them your long and complicated password."
"apache/calcite","2020-10-26T00:52:17Z","https://github.com/apache/calcite","Apache Calcite"
"jqlang/jq","2020-10-14T09:47:03Z","https://github.com/jqlang/jq","Command-line JSON processor"
"owasp-modsecurity/ModSecurity-nginx","2020-10-14T09:09:55Z","https://github.com/owasp-modsecurity/ModSecurity-nginx","ModSecurity v3 Nginx Connector"
"justincormack/nsenter1","2020-10-13T15:19:27Z","https://github.com/justincormack/nsenter1","simple nsenter to namespaces of pid 1"
"databasefx/dbfx","2020-10-12T00:31:43Z","https://github.com/databasefx/dbfx","This is a free, cross platform, open source database management tool based on JavaFX and vertx SQL client."
"sainnhe/everforest","2020-10-11T08:37:53Z","https://github.com/sainnhe/everforest","🌲 Comfortable & Pleasant Color Scheme for Vim"
"is-a-dev/register","2020-10-10T15:33:14Z","https://github.com/is-a-dev/register","Grab your own sweet-looking '.is-a.dev' subdomain."
"robertdavidgraham/masscan","2020-10-10T05:40:06Z","https://github.com/robertdavidgraham/masscan","TCP port scanner, spews SYN packets asynchronously, scanning entire Internet in under 5 minutes."
"xwmx/nb","2020-10-07T23:30:11Z","https://github.com/xwmx/nb","CLI and local web plain text note‑taking, bookmarking, and archiving with linking, tagging, filtering, search, Git versioning & syncing, Pandoc conversion, + more, in a single portable script."
"papercups-io/papercups","2020-10-07T01:07:56Z","https://github.com/papercups-io/papercups","Open-source live customer chat"
"jedp/node-memwatch-demo","2020-10-04T15:22:57Z","https://github.com/jedp/node-memwatch-demo","node-memwatch demo"
"structurizr/cli","2020-10-04T14:52:31Z","https://github.com/structurizr/cli","A command line utility for Structurizr."
"dhall-lang/dhall-lang","2020-10-04T11:52:24Z","https://github.com/dhall-lang/dhall-lang","Maintainable configuration files"
"cuelang/cue","2020-10-04T11:51:22Z","https://github.com/cuelang/cue","CUE has moved to https://github.com/cue-lang/cue"
"cheeaun/life","2020-10-04T11:33:13Z","https://github.com/cheeaun/life","Life - a timeline of important events in my life"
"shashank88/system_design","2020-10-02T18:04:30Z","https://github.com/shashank88/system_design","Preparation links and resources for system design questions"
"codybuell/mit","2020-10-01T03:04:53Z","https://github.com/codybuell/mit","Most Important Tasks addon for Gina Trapani's todo.txt-cli."
"dnknth/ldap-ui","2020-09-30T05:10:56Z","https://github.com/dnknth/ldap-ui","Minimalistic web frontend for OpenLDAP "
"haskellcamargo/sclack","2020-09-30T04:05:27Z","https://github.com/haskellcamargo/sclack","The best CLI client for Slack, because everything is terrible!"
"codemix/ts-sql","2020-09-30T01:22:56Z","https://github.com/codemix/ts-sql","A SQL database implemented purely in TypeScript type annotations."
"bpython/bpython","2020-09-29T10:55:27Z","https://github.com/bpython/bpython","bpython - A fancy curses interface to the Python interactive interpreter"
"muesli/duf","2020-09-28T05:02:25Z","https://github.com/muesli/duf","Disk Usage/Free Utility - a better 'df' alternative"
"schollz/croc","2020-09-27T10:49:58Z","https://github.com/schollz/croc","Easily and securely send things from one computer to another :crocodile: :package:"
"sekey/sekey","2020-09-25T10:12:55Z","https://github.com/sekey/sekey","Use Touch ID / Secure Enclave for SSH Authentication!"
"liriansu-opus/liriansu-opus.github.io","2020-09-22T23:45:36Z","https://github.com/liriansu-opus/liriansu-opus.github.io","My blog, with memes in issues and TILs in README."
"billpmurphy/hask","2020-09-22T15:57:19Z","https://github.com/billpmurphy/hask","Haskell language features and standard libraries in pure Python."
"openjdk/jdk","2020-09-22T04:00:42Z","https://github.com/openjdk/jdk","JDK main-line development https://openjdk.org/projects/jdk"
"mingrammer/diagrams","2020-09-20T06:41:50Z","https://github.com/mingrammer/diagrams",":art: Diagram as Code for prototyping cloud system architectures"
"kdeldycke/awesome-falsehood","2020-09-19T16:43:54Z","https://github.com/kdeldycke/awesome-falsehood","😱 Falsehoods Programmers Believe in"
"BishopFox/h2csmuggler","2020-09-19T16:33:20Z","https://github.com/BishopFox/h2csmuggler","HTTP Request Smuggling over HTTP/2 Cleartext (h2c)"
"ory/hydra","2020-09-19T15:55:34Z","https://github.com/ory/hydra","Internet-scale OpenID Certified™ OpenID Connect and OAuth2.1 provider that integrates with your user management through headless APIs. Solve OIDC/OAuth2 user cases over night. Consume as a service on Ory Network or self-host. Trusted by OpenAI and many others for scale and security. Written in Go."
"thoughtworks/build-your-own-radar","2020-09-19T15:44:08Z","https://github.com/thoughtworks/build-your-own-radar","A library that generates an interactive radar, inspired by https://thoughtworks.com/radar/."
"zalando/tech-radar","2020-09-19T15:01:32Z","https://github.com/zalando/tech-radar","Visualizing our technology choices"
"google/docsy-example","2020-09-19T12:13:02Z","https://github.com/google/docsy-example","An example documentation site using the Docsy Hugo theme"
"digitallyinduced/ihp","2020-09-18T12:45:35Z","https://github.com/digitallyinduced/ihp","🔥 The fastest way to build type safe web apps. IHP is a new batteries-included web framework optimized for longterm productivity and programmer happiness"
"Quiq/registry-ui","2020-09-10T17:03:03Z","https://github.com/Quiq/registry-ui","Web UI for Docker Registry"
"mrvautin/adminMongo","2020-09-10T08:48:57Z","https://github.com/mrvautin/adminMongo","adminMongo is a Web based user interface (GUI) to handle all your MongoDB connections/databases needs."
"franciscop/legally","2020-09-09T11:05:35Z","https://github.com/franciscop/legally",":books: Check the licenses for the NPM packages that you use"
"Joxit/docker-registry-ui","2020-09-06T15:07:45Z","https://github.com/Joxit/docker-registry-ui","The simplest and most complete UI for your private docker registry v2 and v3"
"citusdata/citus","2020-09-06T06:42:47Z","https://github.com/citusdata/citus","Distributed PostgreSQL as an extension"
"weaveworks/awesome-gitops","2020-09-05T14:18:51Z","https://github.com/weaveworks/awesome-gitops","A curated list for awesome GitOps resources"
"bitnami/sealed-secrets","2020-09-05T14:18:47Z","https://github.com/bitnami/sealed-secrets","A Kubernetes controller and tool for one-way encrypted Secrets"
"sobolevn/git-secret","2020-09-05T14:01:52Z","https://github.com/sobolevn/git-secret",":busts_in_silhouette: A bash-tool to store your private data inside a git repository."
"paragonie/paseto","2020-09-02T15:34:12Z","https://github.com/paragonie/paseto","Platform-Agnostic Security Tokens"
"jessfraz/.vim","2020-08-26T16:13:52Z","https://github.com/jessfraz/.vim","My .vim dotfiles and configurations."
"diepm/vim-rest-console","2020-08-21T05:28:59Z","https://github.com/diepm/vim-rest-console","A REST console for Vim."
"aristocratos/bashtop","2020-08-21T04:15:10Z","https://github.com/aristocratos/bashtop","Linux/OSX/FreeBSD resource monitor"
"aristocratos/bpytop","2020-08-21T04:13:17Z","https://github.com/aristocratos/bpytop","Linux/OSX/FreeBSD resource monitor"
"spekt8/spekt8","2020-08-21T03:56:34Z","https://github.com/spekt8/spekt8","Visualize your Kubernetes cluster in real time"
"BurntSushi/erd","2020-08-20T15:23:05Z","https://github.com/BurntSushi/erd","Translates a plain text description of a relational database schema to a graphical entity-relationship diagram."
"advantageous/systemd-cloud-watch","2020-08-20T06:53:30Z","https://github.com/advantageous/systemd-cloud-watch","Alt util to AWS cloudwatch agent that works w/ systemd journal and sends the data in batches to AWS cloudwatch."
"fastify/fastify","2020-08-15T13:25:44Z","https://github.com/fastify/fastify","Fast and low overhead web framework, for Node.js"
"vercel/micro","2020-08-15T13:24:29Z","https://github.com/vercel/micro","Asynchronous HTTP microservices"
"CovidShield/server","2020-08-15T12:23:49Z","https://github.com/CovidShield/server","Exposure Notification: Diagnosis Server implementation"
"cds-snc/covid-alert-server","2020-08-15T12:23:11Z","https://github.com/cds-snc/covid-alert-server","Exposure Notification: Diagnosis Server implementation / Notification d’exposition : Mise en œuvre du serveur de diagnostic"
"fikovnik/ShiftIt","2020-08-07T05:57:05Z","https://github.com/fikovnik/ShiftIt","Managing windows size and position in OSX"
"kelseyhightower/nocode","2020-07-27T01:48:18Z","https://github.com/kelseyhightower/nocode","The best way to write secure and reliable applications. Write nothing; deploy nowhere."
"encode/httpcore","2020-07-25T14:14:39Z","https://github.com/encode/httpcore","A minimal HTTP client. ⚙️"
"sonph/onehalf","2020-07-25T12:52:42Z","https://github.com/sonph/onehalf","Clean, vibrant and pleasing color schemes for Vim, Sublime Text, iTerm, gnome-terminal and more."
"tink-crypto/tink","2020-07-24T11:37:20Z","https://github.com/tink-crypto/tink","Tink is a multi-language, cross-platform, open source library that provides cryptographic APIs that are secure, easy to use correctly, and hard(er) to misuse."
"jasypt/jasypt","2020-07-24T04:32:42Z","https://github.com/jasypt/jasypt","Jasypt (Java Simplified Encryption) is a java library which allows the developer to add basic encryption capabilities to his/her projects with minimum effort, and without the need of having deep knowledge on how cryptography works."
"resilience4j/resilience4j","2020-07-18T15:09:23Z","https://github.com/resilience4j/resilience4j","Resilience4j is a fault tolerance library designed for Java8 and functional programming"
"Aiven-Open/pghoard","2020-07-16T05:41:05Z","https://github.com/Aiven-Open/pghoard","PostgreSQL® backup and restore service"
"paunin/PostDock","2020-07-15T11:37:33Z","https://github.com/paunin/PostDock","PostDock - Postgres & Docker - Postgres streaming replication cluster for any docker environment"
"lirantal/dockly","2020-07-13T05:06:49Z","https://github.com/lirantal/dockly","Immersive terminal interface for managing docker containers and services"
"neoclide/coc.nvim","2020-07-11T14:30:16Z","https://github.com/neoclide/coc.nvim","Nodejs extension host for vim & neovim, load extensions like VSCode and host language servers."
"wal-e/wal-e","2020-07-09T07:29:31Z","https://github.com/wal-e/wal-e","Continuous Archiving for Postgres"
"wimdeblauwe/error-handling-spring-boot-starter","2020-07-05T16:24:28Z","https://github.com/wimdeblauwe/error-handling-spring-boot-starter","Spring Boot starter for configurable REST API error handling"
"99designs/aws-vault","2020-06-29T14:04:24Z","https://github.com/99designs/aws-vault","A vault for securely storing and accessing AWS credentials in development environments"
"oracle/coherence","2020-06-29T02:36:38Z","https://github.com/oracle/coherence","Oracle Coherence Community Edition"
"binhnguyennus/awesome-scalability","2020-06-25T04:00:03Z","https://github.com/binhnguyennus/awesome-scalability","The Patterns of Scalable, Reliable, and Performant Large-Scale Systems"
"typegoose/mongodb-memory-server","2020-06-25T03:55:39Z","https://github.com/typegoose/mongodb-memory-server","Manage & spin up mongodb server binaries with zero(or slight) configuration for tests."
"goldmann/docker-squash","2020-06-23T06:24:18Z","https://github.com/goldmann/docker-squash","Docker image squashing tool"
"quarkusio/quarkus-quickstarts","2020-06-18T15:47:37Z","https://github.com/quarkusio/quarkus-quickstarts","Quarkus quickstart code"
"skywind3000/asynctasks.vim","2020-06-17T07:49:19Z","https://github.com/skywind3000/asynctasks.vim",":rocket: Modern Task System for Project Building, Testing and Deploying !!"
"vim-airline/vim-airline","2020-06-16T15:39:19Z","https://github.com/vim-airline/vim-airline","lean & mean status/tabline for vim that's light as air"
"martinda/Jenkinsfile-vim-syntax","2020-06-11T12:05:54Z","https://github.com/martinda/Jenkinsfile-vim-syntax","Jenkinsfile DSL vim syntax"
"reactive-streams/reactive-streams-jvm","2020-06-05T09:10:23Z","https://github.com/reactive-streams/reactive-streams-jvm","Reactive Streams Specification for the JVM"
"chobits/ngx_http_proxy_connect_module","2020-06-04T10:49:04Z","https://github.com/chobits/ngx_http_proxy_connect_module","A forward proxy module for CONNECT request handling"
"herrbischoff/awesome-macos-command-line","2020-06-01T03:36:48Z","https://github.com/herrbischoff/awesome-macos-command-line","Use your macOS terminal shell to do awesome things."
"kiliman/operator-mono-lig","2020-05-31T03:44:12Z","https://github.com/kiliman/operator-mono-lig","Add ligatures to Operator Mono similar to Fira Code"
"docker/docker-bench-security","2020-05-29T21:09:41Z","https://github.com/docker/docker-bench-security","The Docker Bench for Security is a script that checks for dozens of common best-practices around deploying Docker containers in production."
"antoniomika/sish","2020-05-28T10:58:25Z","https://github.com/antoniomika/sish","HTTP(S)/WS(S)/TCP Tunnels to localhost using only SSH."
"screetsec/TheFatRat","2020-05-18T08:24:04Z","https://github.com/screetsec/TheFatRat","Thefatrat a massive exploiting tool : Easy tool to generate backdoor and easy tool to post exploitation attack like browser attack and etc . This tool compiles a malware with popular payload and then the compiled malware can be execute on windows, android, mac . The malware that created with this tool also have an ability to bypass most AV software protection ."
"minimaxir/big-list-of-naughty-strings","2020-05-13T16:53:22Z","https://github.com/minimaxir/big-list-of-naughty-strings","The Big List of Naughty Strings is a list of strings which have a high probability of causing issues when used as user-input data."
"actix/actix-web","2020-05-03T20:23:46Z","https://github.com/actix/actix-web","Actix Web is a powerful, pragmatic, and extremely fast web framework for Rust."
"nameko/nameko","2020-05-03T14:48:37Z","https://github.com/nameko/nameko","Python framework for building microservices"
"GTFOBins/GTFOBins.github.io","2020-05-03T13:51:03Z","https://github.com/GTFOBins/GTFOBins.github.io","GTFOBins is a curated list of Unix-like executables that can be used to bypass local security restrictions in misconfigured systems."
"mohamed-taman/Springy-Store-Microservices","2020-05-02T12:39:47Z","https://github.com/mohamed-taman/Springy-Store-Microservices","Springy Store is a conceptual simple μServices-based project using the latest cutting-edge technologies, to demonstrate how the Store services are created to be a cloud-native and 12-factor app agnostic. Those μServices are developed based on Spring Boot & Cloud framework that implements cloud-native intuitive, design patterns, and best practices."
"parallax/jsPDF","2020-04-26T11:09:57Z","https://github.com/parallax/jsPDF","Client-side JavaScript PDF generation for everyone."
"duo-labs/cloudmapper","2020-04-25T19:11:54Z","https://github.com/duo-labs/cloudmapper"," CloudMapper helps you analyze your Amazon Web Services (AWS) environments."
"SBoudrias/Inquirer.js","2020-04-25T05:35:13Z","https://github.com/SBoudrias/Inquirer.js","A collection of common interactive command line user interfaces."
"wagoodman/dive","2020-04-20T23:34:08Z","https://github.com/wagoodman/dive","A tool for exploring each layer in a docker image"
"sharkdp/bat","2020-04-12T08:20:10Z","https://github.com/sharkdp/bat","A cat(1) clone with wings."
"junegunn/fzf","2020-04-12T08:19:42Z","https://github.com/junegunn/fzf",":cherry_blossom: A command-line fuzzy finder"
"cydrobolt/polr","2020-03-17T04:15:25Z","https://github.com/cydrobolt/polr",":aerial_tramway: A modern, powerful, and robust URL shortener"
"stack72/ops-books","2020-03-01T05:45:17Z","https://github.com/stack72/ops-books","Book Recommendations for the Infrastructure Engineer ;)"
"kgrzybek/modular-monolith-with-ddd","2020-02-25T01:21:47Z","https://github.com/kgrzybek/modular-monolith-with-ddd","Full Modular Monolith application with Domain-Driven Design approach."
"lichess-org/lila","2020-02-24T09:01:45Z","https://github.com/lichess-org/lila","♞ lichess.org: the forever free, adless and open source chess server ♞"
"jeffbski/wait-on","2020-01-15T10:50:48Z","https://github.com/jeffbski/wait-on","wait-on is a cross-platform command line utility and Node.js API which will wait for files, ports, sockets, and http(s) resources to become available"
"ansible-macos/macos-playbook","2020-01-07T07:06:45Z","https://github.com/ansible-macos/macos-playbook","Ansible playbook for OS X. Installs the common apps and libraries for web developers"
"jenkinsci/configuration-as-code-plugin","2020-01-04T12:06:59Z","https://github.com/jenkinsci/configuration-as-code-plugin","Jenkins Configuration as Code Plugin"
"edx/jenkins-configuration","2020-01-04T11:51:09Z","https://github.com/edx/jenkins-configuration","A collection of utilities for configuring a Jenkins instance and its plugins"
"Schniz/fnm","2020-01-04T11:46:08Z","https://github.com/Schniz/fnm","🚀 Fast and simple Node.js version manager, built in Rust"
"dashersw/cote","2020-01-04T08:13:40Z","https://github.com/dashersw/cote","A Node.js library for building zero-configuration microservices."
"dexidp/dex","2019-12-21T07:36:20Z","https://github.com/dexidp/dex","OpenID Connect (OIDC) identity and OAuth 2.0 provider with pluggable connectors"
"wkhtmltopdf/wkhtmltopdf","2019-12-20T16:13:52Z","https://github.com/wkhtmltopdf/wkhtmltopdf","Convert HTML to PDF using Webkit (QtWebKit)"
"wso2/wso2-rampart","2019-12-19T03:59:47Z","https://github.com/wso2/wso2-rampart",
"zmartzone/lua-resty-openidc","2019-12-15T08:57:30Z","https://github.com/zmartzone/lua-resty-openidc","OpenID Connect Relying Party and OAuth 2.0 Resource Server implementation in Lua for NGINX / OpenResty"
"slimtoolkit/slim","2019-12-12T13:03:27Z","https://github.com/slimtoolkit/slim","Slim(toolkit): Don't change anything in your container image and minify it by up to 30x (and for compiled languages even more) making it secure too! (free and open source)"
"cdbattags/lua-resty-jwt","2019-12-12T04:02:04Z","https://github.com/cdbattags/lua-resty-jwt","JWT For The Great Openresty"
"Cyan4973/xxHash","2019-12-11T11:25:28Z","https://github.com/Cyan4973/xxHash","Extremely fast non-cryptographic hash algorithm"
"pnp/cli-microsoft365","2019-12-11T06:16:49Z","https://github.com/pnp/cli-microsoft365","Manage Microsoft 365 and SharePoint Framework projects on any platform"
"gatsbyjs/gatsby","2019-11-23T07:18:46Z","https://github.com/gatsbyjs/gatsby","React-based framework with performance, scalability, and security built in."
"ErikKalkoken/slackApiDoc","2019-11-21T15:34:36Z","https://github.com/ErikKalkoken/slackApiDoc","Documentation of undocumented Slack API methods"
"Gregivy/simpleddp","2019-11-21T07:38:18Z","https://github.com/Gregivy/simpleddp","An easy to use DDP client library"
"Kludex/starlette","2019-11-10T06:43:18Z","https://github.com/Kludex/starlette","The little ASGI framework that shines. 🌟"
"just-the-docs/just-the-docs","2019-10-31T17:03:00Z","https://github.com/just-the-docs/just-the-docs","A modern, high customizable, responsive Jekyll theme for documentation with built-in search."
"tomjoht/documentation-theme-jekyll","2019-10-31T17:00:24Z","https://github.com/tomjoht/documentation-theme-jekyll","A Jekyll-based theme designed for documentation and help systems. See the link for detailed instructions on setting up and configuring everything."
"aadlani/nanoc-toolbox","2019-10-28T03:22:39Z","https://github.com/aadlani/nanoc-toolbox","The nanoc-toolbox is a collection of filters and helpers for the static site generator tool nanoc"
"tomjoht/documentation-theme-jekyll-next-version","2019-10-27T12:32:17Z","https://github.com/tomjoht/documentation-theme-jekyll-next-version","The next version of the Jekyll documentation theme"
"nanoc/nanoc","2019-10-27T06:42:21Z","https://github.com/nanoc/nanoc","A powerful web publishing system"
"zoltan-dulac/css3FontConverter","2019-10-22T12:39:21Z","https://github.com/zoltan-dulac/css3FontConverter","A shell script that can use other command line tools to produce @font-face compatible fonts in all browsers.  Works under Windows (using Cygwin), Mac OS X and Linux"
"hadolint/hadolint","2019-10-12T05:12:48Z","https://github.com/hadolint/hadolint","Dockerfile linter, validate inline bash, written in Haskell"
"n8n-io/n8n","2019-10-12T01:41:25Z","https://github.com/n8n-io/n8n","Fair-code workflow automation platform with native AI capabilities. Combine visual building with custom code, self-host or cloud, 400+ integrations."
"osquery/osquery","2019-10-11T21:19:37Z","https://github.com/osquery/osquery","SQL powered operating system instrumentation, monitoring, and analytics."
"vinta/awesome-python","2019-10-09T06:12:40Z","https://github.com/vinta/awesome-python","An opinionated list of Python frameworks, libraries, tools, and resources"
"TheAlgorithms/Python","2019-10-09T06:11:16Z","https://github.com/TheAlgorithms/Python","All Algorithms implemented in Python"
"ContainerSolutions/k8s-deployment-strategies","2019-10-05T02:57:34Z","https://github.com/ContainerSolutions/k8s-deployment-strategies","Kubernetes deployment strategies explained"
"fastapi/fastapi","2019-10-04T04:15:32Z","https://github.com/fastapi/fastapi","FastAPI framework, high performance, easy to learn, fast to code, ready for production"
"shieldfy/API-Security-Checklist","2019-09-25T03:00:22Z","https://github.com/shieldfy/API-Security-Checklist","Checklist of the most important security countermeasures when designing, testing, and releasing your API"
"google/eng-practices","2019-09-10T01:17:15Z","https://github.com/google/eng-practices","Google's Engineering Practices documentation"
"yangshun/tech-interview-handbook","2019-09-10T01:16:31Z","https://github.com/yangshun/tech-interview-handbook","Curated coding interview preparation materials for busy software engineers"
"lambci/docker-lambda","2019-09-07T05:07:42Z","https://github.com/lambci/docker-lambda","Docker images and test runners that replicate the live AWS Lambda environment"
"aboul3la/Sublist3r","2019-09-02T12:18:04Z","https://github.com/aboul3la/Sublist3r","Fast subdomains enumeration tool for penetration testers"
